EPOCH                         BX_(SC)       BY_(SC)       BZ_(SC)     BTOT_(SC)
dd-mm-yyyy hh:mm:ss.ms             nT            nT            nT            nT
12-08-1978 20:44:00.030      -9.92910       38.4880      -2.93700       39.8561
12-08-1978 20:44:04.030      -9.35670       37.6200      -1.65900       38.8014
12-08-1978 20:44:08.030      -9.11630       37.7120      -1.42200       38.8240
12-08-1978 20:44:12.030      -9.52330       36.3070      -1.22400       37.5550
12-08-1978 20:44:16.030      -10.0620       35.9950      -1.90900       37.4239
12-08-1978 20:44:20.030      -10.8150       36.0090      -2.98100       37.7163
12-08-1978 20:44:24.030      -10.7410       36.5460      -4.23500       38.3264
12-08-1978 20:44:28.030      -10.5120       36.7720      -3.87000       38.4402
12-08-1978 20:44:32.030      -9.90410       36.9650      -2.90200       38.3791
12-08-1978 20:44:36.030      -9.43930       38.1190      -1.66300       39.3051
12-08-1978 20:44:40.030      -9.19660       38.6640     -0.833000       39.7515
12-08-1978 20:44:44.030      -9.47720       38.5230      0.489000       39.6749
12-08-1978 20:44:48.030      -8.73010       37.6140       1.22800       38.6333
12-08-1978 20:44:52.030      -8.32780       36.9770       2.09800       37.9612
12-08-1978 20:44:56.030      -7.85690       37.6530       1.40700       38.4896
12-08-1978 20:45:00.031      -8.53580       37.3250      0.112000       38.2890
12-08-1978 20:45:04.031      -8.50070       37.7290      -1.61800       38.7089
12-08-1978 20:45:08.031      -7.86340       36.8880      -2.02100       37.7704
12-08-1978 20:45:12.031      -7.97370       36.9510      -1.03300       37.8154
12-08-1978 20:45:16.031      -8.11260       36.4930     -0.630000       37.3895
12-08-1978 20:45:20.031      -7.73110       36.4810     0.0420000       37.2911
12-08-1978 20:45:24.031      -7.32050       36.7780     -0.552000       37.5034
12-08-1978 20:45:28.031      -7.30240       37.3370    -0.0620000       38.0440
12-08-1978 20:45:32.032      -8.08630       37.6320      0.589000       38.4956
12-08-1978 20:45:36.032      -8.20870       37.7440       1.39400       38.6510
12-08-1978 20:45:40.032      -8.03240       37.6410       1.10400       38.5041
12-08-1978 20:45:44.032      -7.94600       37.4540     -0.562000       38.2919
12-08-1978 20:45:48.032      -8.07250       37.3950      -1.30600       38.2783
12-08-1978 20:45:52.032      -8.12440       37.2950      -1.30200       38.1918
12-08-1978 20:45:56.032      -8.15640       36.8930     -0.915000       37.7949
12-08-1978 20:46:00.032      -7.05440       36.6560     -0.779000       37.3371
12-08-1978 20:46:04.032      -6.77870       36.8060     -0.707000       37.4313
12-08-1978 20:46:08.032      -6.67770       37.3270     -0.675000       37.9252
12-08-1978 20:46:12.032      -7.14560       37.3950      -3.15500       38.2018
12-08-1978 20:46:16.032      -6.83970       36.7460      -5.84500       37.8316
12-08-1978 20:46:20.032      -5.65710       35.8290      -9.02400       37.3789
12-08-1978 20:46:24.032      -5.16960       35.0650      -8.54100       36.4585
12-08-1978 20:46:28.032      -4.78690       35.0220      -8.58100       36.3740
12-08-1978 20:46:32.032      -5.73390       34.9260      -8.62500       36.4295
12-08-1978 20:46:36.033      -6.06010       35.0920      -9.74800       36.9213
12-08-1978 20:46:40.033      -7.05160       35.1990      -8.83800       36.9702
12-08-1978 20:46:44.033      -7.67800       36.0560      -5.72400       37.3066
12-08-1978 20:46:48.033      -8.21830       37.0370      -2.75900       38.0384
12-08-1978 20:46:52.033      -8.15610       37.6900      -2.27300       38.6290
12-08-1978 20:46:56.033      -6.98220       37.4560      -2.28300       38.1695
12-08-1978 20:47:00.033      -6.46530       36.6360      -2.87500       37.3134
12-08-1978 20:47:04.033      -6.30200       36.0680      -2.02800       36.6709
12-08-1978 20:47:08.034      -7.11800       36.9470      -2.82100       37.7317
12-08-1978 20:47:12.034      -7.59060       38.0410      -2.26000       38.8571
12-08-1978 20:47:16.034      -7.89240       38.0610      -3.42200       39.0210
12-08-1978 20:47:20.034      -7.58020       37.0810      -6.21600       38.3552
12-08-1978 20:47:24.034      -7.72090       35.6930      -9.81300       37.8143
12-08-1978 20:47:28.034      -6.81010       33.8220      -12.7660       36.7867
12-08-1978 20:47:32.034      -6.53110       32.4010      -11.4990       34.9955
12-08-1978 20:47:36.034      -6.54820       33.5520      -5.70800       34.6579
12-08-1978 20:47:40.035      -7.17560       35.3680      -1.56800       36.1226
12-08-1978 20:47:44.035      -7.00440       37.3100      0.279000       37.9626
12-08-1978 20:47:48.035      -6.78520       37.1800      -2.17800       37.8569
12-08-1978 20:47:52.035      -6.91060       37.5030      0.612000       38.1396
12-08-1978 20:47:56.035      -7.86060       37.8780       3.58900       38.8513
12-08-1978 20:48:00.035      -8.59600       38.5010       6.30000       39.9490
12-08-1978 20:48:04.035      -9.65820       39.4980       4.56500       40.9169
12-08-1978 20:48:08.035      -9.71400       39.6750       2.02200       40.8972
12-08-1978 20:48:12.035      -8.78540       38.6780      -3.72400       39.8378
12-08-1978 20:48:16.035      -7.26750       36.1120      -9.17100       37.9604
12-08-1978 20:48:20.035      -5.77100       33.6800      -13.6700       36.8038
12-08-1978 20:48:24.035      -4.75140       32.9130      -16.2290       37.0033
12-08-1978 20:48:28.035      -4.84530       32.1730      -18.3010       37.3294
12-08-1978 20:48:32.035      -5.27060       31.5950      -19.3960       37.4462
12-08-1978 20:48:36.035      -5.44770       29.9870      -19.4100       36.1339
12-08-1978 20:48:40.035      -5.32460       29.6490      -19.4070       35.8341
12-08-1978 20:48:44.036      -6.21310       29.5730      -19.7830       36.1182
12-08-1978 20:48:48.036      -6.92000       29.9340      -19.7670       36.5334
12-08-1978 20:48:52.036      -6.52700       30.2670      -20.1100       36.9208
12-08-1978 20:48:56.036      -5.24810       31.3900      -17.8450       36.4867
12-08-1978 20:49:00.036      -4.35980       32.3540      -15.6300       36.1954
12-08-1978 20:49:04.036      -4.45070       33.1660      -11.2620       35.3076
12-08-1978 20:49:08.036      -4.59600       32.8310      -9.82900       34.5780
12-08-1978 20:49:12.036      -4.71840       32.9850      -9.20600       34.5690
12-08-1978 20:49:16.037      -5.06670       32.4670      -10.1080       34.3794
12-08-1978 20:49:20.037      -5.39300       33.2140      -7.95800       34.5774
12-08-1978 20:49:24.037      -6.21280       34.0740      -3.87100       34.8516
12-08-1978 20:49:28.037      -6.45500       35.2940     -0.306000       35.8805
12-08-1978 20:49:32.037      -7.46660       36.0430     -0.452000       36.8108
12-08-1978 20:49:36.037      -8.54070       36.9950      -1.41400       37.9943
12-08-1978 20:49:40.037      -9.37820       37.8150      -1.22500       38.9798
12-08-1978 20:49:44.037      -9.58510       37.8490      0.201000       39.0440
12-08-1978 20:49:48.037      -9.41960       38.2730       1.77000       39.4551
12-08-1978 20:49:52.037      -9.82940       39.1120       5.07700       40.6469
12-08-1978 20:49:56.037      -9.32080       38.5730       7.58300       40.4016
12-08-1978 20:50:00.037      -9.88230       37.9300       10.1990       40.5015
12-08-1978 20:50:04.037      -9.90150       37.7610       10.9650       40.5480
12-08-1978 20:50:08.037      -10.5030       37.8930       11.2660       40.9036
12-08-1978 20:50:12.037      -9.89710       36.5630       10.4290       39.2882
12-08-1978 20:50:16.037      -9.19520       34.9290       10.5690       37.6338
12-08-1978 20:50:20.038      -8.51420       35.3950       12.7870       38.5851
12-08-1978 20:50:24.038      -8.08350       34.4920       15.4820       38.6614
12-08-1978 20:50:28.038      -7.75280       33.2540       15.7830       37.6169
12-08-1978 20:50:32.038      -7.49030       31.8660       13.6810       35.4786
12-08-1978 20:50:36.038      -7.06080       33.1530       12.4910       36.1253
12-08-1978 20:50:40.038      -7.01660       34.8130       13.0070       37.8202
12-08-1978 20:50:44.038      -7.41200       34.4860       13.9770       37.9421
12-08-1978 20:50:48.038      -7.65300       33.4250       15.8800       37.7879
12-08-1978 20:50:52.039      -6.70990       30.1900       20.6660       37.1957
12-08-1978 20:50:56.039      -7.11500       29.6170       24.3340       38.9861
12-08-1978 20:51:00.039      -7.70660       29.1340       24.1690       38.6309
12-08-1978 20:51:04.039      -8.95540       31.7290       20.5300       38.8378
12-08-1978 20:51:08.039      -8.73400       32.7210       17.8620       38.2884
12-08-1978 20:51:12.039      -8.67140       32.4760       17.2690       37.7900
12-08-1978 20:51:16.039      -9.30450       30.6450       16.7770       36.1544
12-08-1978 20:51:20.039      -9.69800       30.4070       17.8980       36.5918
12-08-1978 20:51:24.040      -10.1430       31.1210       19.4290       38.0640
12-08-1978 20:51:28.040      -10.3500       31.9920       22.0230       40.1951
12-08-1978 20:51:32.040      -9.66880       33.1430       20.5940       40.2004
12-08-1978 20:51:36.040      -9.78990       34.6910       17.9160       40.2533
12-08-1978 20:51:40.040      -9.18530       36.0810       13.9540       39.7606
12-08-1978 20:51:44.040      -9.62150       35.0210       13.4290       38.7217
12-08-1978 20:51:48.040      -9.05750       33.2540       14.4920       37.3881
12-08-1978 20:51:52.040      -9.63900       33.3450       16.1120       38.2677
12-08-1978 20:51:56.040      -9.79110       32.4670       19.0670       38.9040
12-08-1978 20:52:00.040      -10.1720       32.0740       20.5700       39.4380
12-08-1978 20:52:04.040      -10.3460       30.7580       21.7870       39.0866
